,type,gene,strand,start,end,gene gc%,locus_tag
2065,gene,['yhbD'],1,970666,971383,40.86471408647141,BSU_08940
2066,CDS,['yhbD'],1,970666,971383,40.86471408647141,BSU_08940
2067,gene,['yhbE'],1,971373,972087,46.63865546218487,BSU_08950
2068,CDS,['yhbE'],1,971373,972087,46.63865546218487,BSU_08950
2070,CDS,['yhbF'],1,972098,972806,46.04519774011299,BSU_08960
2069,gene,['yhbF'],1,972098,972806,46.04519774011299,BSU_08960
2071,gene,['prkA'],1,973155,975051,43.9873417721519,BSU_08970
2072,CDS,['prkA'],1,973155,975051,43.9873417721519,BSU_08970
2073,gene,['yhbH'],1,975230,976409,41.64546225614928,BSU_08980
2074,CDS,['yhbH'],1,975230,976409,41.64546225614928,BSU_08980
2075,gene,['yhbI'],1,976568,977033,43.44086021505376,BSU_08990
2076,CDS,['yhbI'],1,976568,977033,43.44086021505376,BSU_08990
2078,CDS,['yhbJ'],1,977068,977734,37.687687687687685,BSU_09000
2077,gene,['yhbJ'],1,977068,977734,37.687687687687685,BSU_09000
2079,gene,['yhcA'],1,977774,979373,43.83989993746091,BSU_09010
2080,CDS,['yhcA'],1,977774,979373,43.83989993746091,BSU_09010
2081,gene,['yhcB'],1,979395,979926,48.39924670433145,BSU_09020
2082,CDS,['yhcB'],1,979395,979926,48.39924670433145,BSU_09020
2083,gene,['yhcC'],1,979938,980313,45.33333333333333,BSU_09030
2084,CDS,['yhcC'],1,979938,980313,45.33333333333333,BSU_09030
2085,gene,['yhcD'],1,980312,980468,35.8974358974359,BSU_09040
2086,CDS,['yhcD'],1,980312,980468,35.8974358974359,BSU_09040
2088,CDS,['yhcE'],1,980472,981234,38.71391076115486,BSU_09050
2087,gene,['yhcE'],1,980472,981234,38.71391076115486,BSU_09050
2089,gene,['yhcF'],1,981236,981602,43.44262295081967,BSU_09060
2090,CDS,['yhcF'],1,981236,981602,43.44262295081967,BSU_09060
2091,gene,['yhcG'],1,981603,982302,42.48927038626609,BSU_09070
2092,CDS,['yhcG'],1,981603,982302,42.48927038626609,BSU_09070
2093,gene,['yhcH'],1,982318,983236,42.810457516339866,BSU_09080
2094,CDS,['yhcH'],1,982318,983236,42.810457516339866,BSU_09080
2096,CDS,['yhcI'],1,983228,984170,41.71974522292994,BSU_09090
2095,gene,['yhcI'],1,983228,984170,41.71974522292994,BSU_09090
2097,gene,['cspB'],-1,984261,984465,39.705882352941174,BSU_09100
2098,CDS,['cspB'],-1,984261,984465,39.705882352941174,BSU_09100
2099,gene,['yhcJ'],1,984900,985731,43.922984356197354,BSU_09110
2100,CDS,['yhcJ'],1,984900,985731,43.922984356197354,BSU_09110
2101,gene,['dgcK'],-1,985733,986813,40.64814814814815,BSU_09120
2102,CDS,['dgcK'],-1,985733,986813,40.64814814814815,BSU_09120
2103,gene,['tcyP'],1,986985,988377,45.9051724137931,BSU_09130
2104,CDS,['tcyP'],1,986985,988377,45.9051724137931,BSU_09130
2106,CDS,['yhcM'],-1,988416,988872,46.92982456140351,BSU_09140
2105,gene,['yhcM'],-1,988416,988872,46.92982456140351,BSU_09140
2107,gene,['yhcN'],1,989021,989591,38.59649122807017,BSU_09150
2108,CDS,['yhcN'],1,989021,989591,38.59649122807017,BSU_09150
2109,gene,['yhcO'],1,989711,990680,41.89886480908152,BSU_09165
2110,CDS,['yhcO'],1,989711,990680,41.89886480908152,BSU_09165
2111,gene,['yhcQ'],-1,990611,991265,43.27217125382263,BSU_09180
2112,CDS,['yhcQ'],-1,990611,991265,43.27217125382263,BSU_09180
2113,gene,['mncR'],1,991347,995001,45.4296661193213,BSU_09190
2114,CDS,['mncR'],1,991347,995001,45.4296661193213,BSU_09190
2115,gene,['srtA'],1,994997,995594,44.72361809045226,BSU_09200
2116,CDS,['srtA'],1,994997,995594,44.72361809045226,BSU_09200
2117,gene,['yhcT'],-1,995623,996532,48.294829482948295,BSU_09210
2118,CDS,['yhcT'],-1,995623,996532,48.294829482948295,BSU_09210
2119,gene,['yhcU'],1,996642,997038,38.131313131313135,BSU_09220
2120,CDS,['yhcU'],1,996642,997038,38.131313131313135,BSU_09220
2121,gene,['yhcV'],1,997174,997597,48.226950354609926,BSU_09230
2122,CDS,['yhcV'],1,997174,997597,48.226950354609926,BSU_09230
2124,CDS,['glpW'],1,997723,998386,45.55052790346908,BSU_09240
2123,gene,['glpW'],1,997723,998386,45.55052790346908,BSU_09240
2125,gene,['yhcX'],1,998401,999943,44.55252918287938,BSU_09250
2126,CDS,['yhcX'],1,998401,999943,44.55252918287938,BSU_09250
2127,gene,['yhzG'],1,1000026,1000218,42.1875,BSU_09259
2128,misc_feature,['yhzG'],1,1000026,1000218,42.1875,BSU_09259
2129,gene,['yhxA'],1,1000363,1001716,50.849963045085,BSU_09260
2130,CDS,['yhxA'],1,1000363,1001716,50.849963045085,BSU_09260
2131,gene,['glpP'],1,1001743,1002322,43.69602763385147,BSU_09270
2132,CDS,['glpP'],1,1001743,1002322,43.69602763385147,BSU_09270
2133,gene,['glpF'],1,1002500,1003325,46.303030303030305,BSU_09280
2134,CDS,['glpF'],1,1002500,1003325,46.303030303030305,BSU_09280
2135,gene,['glpK'],1,1003343,1004834,46.41180415828303,BSU_09290
2136,CDS,['glpK'],1,1003343,1004834,46.41180415828303,BSU_09290
2137,gene,['glpD'],1,1004974,1006642,45.44364508393286,BSU_09300
2138,CDS,['glpD'],1,1004974,1006642,45.44364508393286,BSU_09300
2140,CDS,['pgcA'],1,1006773,1008519,45.990836197021764,BSU_09310
2139,gene,['pgcA'],1,1006773,1008519,45.990836197021764,BSU_09310
2141,gene,['yhcY'],1,1008667,1009807,45.96491228070175,BSU_09320
2142,CDS,['yhcY'],1,1008667,1009807,45.96491228070175,BSU_09320
2143,gene,['yhcZ'],1,1009803,1010448,43.72093023255814,BSU_09330
2144,CDS,['yhcZ'],1,1009803,1010448,43.72093023255814,BSU_09330
2145,gene,['azr'],1,1010444,1010969,44.38095238095238,BSU_09340
2146,CDS,['azr'],1,1010444,1010969,44.38095238095238,BSU_09340
2148,CDS,['yhdB'],-1,1010983,1011226,37.03703703703704,BSU_09350
2147,gene,['yhdB'],-1,1010983,1011226,37.03703703703704,BSU_09350
2149,gene,['yhdC'],1,1011426,1011750,43.51851851851852,BSU_09360
2150,CDS,['yhdC'],1,1011426,1011750,43.51851851851852,BSU_09360
2151,gene,['lytF'],-1,1011791,1013258,42.87661895023858,BSU_09370
2152,CDS,['lytF'],-1,1011791,1013258,42.87661895023858,BSU_09370
2153,gene,['nsrR'],-1,1013410,1013851,41.269841269841265,BSU_09380
2154,CDS,['nsrR'],-1,1013410,1013851,41.269841269841265,BSU_09380
2155,gene,['ygxB'],-1,1013957,1015616,44.78601567209162,BSU_09390
2156,CDS,['ygxB'],-1,1013957,1015616,44.78601567209162,BSU_09390
2158,CDS,['spoVR'],1,1015646,1017053,43.71002132196162,BSU_09400
2157,gene,['spoVR'],1,1015646,1017053,43.71002132196162,BSU_09400
2159,gene,['phoA'],-1,1017082,1018468,44.94949494949495,BSU_09410
2160,CDS,['phoA'],-1,1017082,1018468,44.94949494949495,BSU_09410
2161,gene,['lytE'],1,1018997,1020002,41.492537313432834,BSU_09420
2162,CDS,['lytE'],1,1018997,1020002,41.492537313432834,BSU_09420
2163,gene,['citR'],-1,1020072,1020948,43.72146118721461,BSU_09430
2164,CDS,['citR'],-1,1020072,1020948,43.72146118721461,BSU_09430
2166,CDS,['citA'],1,1021056,1022157,46.13987284287012,BSU_09440
2165,gene,['citA'],1,1021056,1022157,46.13987284287012,BSU_09440
2167,gene,['yhdF'],1,1022230,1023100,49.08045977011494,BSU_09450
2168,CDS,['yhdF'],1,1022230,1023100,49.08045977011494,BSU_09450
2169,gene,['bcaP'],1,1023349,1024747,47.28183118741059,BSU_09460
2170,CDS,['bcaP'],1,1023349,1024747,47.28183118741059,BSU_09460
2171,gene,['yhdH'],1,1024864,1026220,45.05899705014749,BSU_09470
2172,CDS,['yhdH'],1,1024864,1026220,45.05899705014749,BSU_09470
2173,gene,['yhdI'],-1,1026254,1027664,47.23404255319149,BSU_09480
2174,CDS,['yhdI'],-1,1026254,1027664,47.23404255319149,BSU_09480
2176,CDS,['yhdJ'],1,1027773,1028202,42.42424242424242,BSU_09490
2175,gene,['yhdJ'],1,1027773,1028202,42.42424242424242,BSU_09490
2177,gene,['asiMB'],-1,1028232,1028523,45.017182130584196,BSU_09500
2178,CDS,['asiMB'],-1,1028232,1028523,45.017182130584196,BSU_09500
2179,gene,['asiMA'],-1,1028510,1029587,42.43268337975859,BSU_09510
2180,CDS,['asiMA'],-1,1028510,1029587,42.43268337975859,BSU_09510
2181,gene,['sigM'],-1,1029576,1030068,39.63414634146341,BSU_09520
2182,CDS,['sigM'],-1,1029576,1030068,39.63414634146341,BSU_09520
2183,gene,['akrN'],1,1030264,1031260,46.58634538152611,BSU_09530
2184,CDS,['akrN'],1,1030264,1031260,46.58634538152611,BSU_09530
2185,gene,['plsC'],1,1031394,1031994,44.166666666666664,BSU_09540
2186,CDS,['plsC'],1,1031394,1031994,44.166666666666664,BSU_09540
2187,gene,['yhdP'],-1,1032062,1033397,42.921348314606746,BSU_09550
2188,CDS,['yhdP'],-1,1032062,1033397,42.921348314606746,BSU_09550
2189,gene,['cueR'],-1,1033457,1033889,44.44444444444444,BSU_09560
2190,CDS,['cueR'],-1,1033457,1033889,44.44444444444444,BSU_09560
2192,CDS,['yhdR'],1,1034045,1035227,45.26226734348562,BSU_09570
2191,gene,['yhdR'],1,1034045,1035227,45.26226734348562,BSU_09570
2194,CDS,['yhdT'],1,1035553,1036939,46.75324675324675,BSU_09590
2193,gene,['yhdT'],1,1035553,1036939,46.75324675324675,BSU_09590
2195,gene,['crcBA'],-1,1036952,1037309,47.61904761904761,BSU_09600
2196,CDS,['crcBA'],-1,1036952,1037309,47.61904761904761,BSU_09600
2197,gene,['crcBB'],-1,1037305,1037701,48.73737373737374,BSU_09610
2198,CDS,['crcBB'],-1,1037305,1037701,48.73737373737374,BSU_09610
2199,gene,['yhdW'],-1,1037687,1038419,44.80874316939891,BSU_09620
2200,CDS,['yhdW'],-1,1037687,1038419,44.80874316939891,BSU_09620
2201,gene,['yhdX'],1,1038652,1038760,40.74074074074074,BSU_09630
2202,CDS,['yhdX'],1,1038652,1038760,40.74074074074074,BSU_09630
2203,gene,['mscY'],1,1038908,1040024,43.36917562724014,BSU_09640
2204,CDS,['mscY'],1,1038908,1040024,43.36917562724014,BSU_09640
2205,gene,['srtN'],1,1040093,1040837,48.11827956989247,BSU_09650
2206,CDS,['srtN'],1,1040093,1040837,48.11827956989247,BSU_09650
2207,gene,['yheN'],-1,1040860,1041709,45.46525323910483,BSU_09660
2208,CDS,['yheN'],-1,1040860,1041709,45.46525323910483,BSU_09660
2210,CDS,['dat'],1,1041993,1042842,47.349823321554766,BSU_09670
2209,gene,['dat'],1,1041993,1042842,47.349823321554766,BSU_09670
2211,gene,['nhaC'],-1,1042884,1044246,45.22760646108664,BSU_09680
2212,CDS,['nhaC'],-1,1042884,1044246,45.22760646108664,BSU_09680
2213,gene,['nhaX'],-1,1044372,1044873,46.10778443113773,BSU_09690
2214,CDS,['nhaX'],-1,1044372,1044873,46.10778443113773,BSU_09690
2215,gene,['bmrB'],1,1045036,1045198,41.9753086419753,BSU_09700
2216,CDS,['bmrB'],1,1045036,1045198,41.9753086419753,BSU_09700
2218,CDS,['bmrC'],1,1045317,1047075,46.075085324232084,BSU_09710
2217,gene,['bmrC'],1,1045317,1047075,46.075085324232084,BSU_09710
2219,gene,['bmrD'],1,1047071,1049093,44.75766567754698,BSU_09720
2220,CDS,['bmrD'],1,1047071,1049093,44.75766567754698,BSU_09720
2221,gene,['yheG'],-1,1049141,1049762,47.34299516908212,BSU_09730
2222,CDS,['yheG'],-1,1049141,1049762,47.34299516908212,BSU_09730
2223,gene,['yheF'],-1,1049800,1049926,39.682539682539684,BSU_09740
2224,CDS,['yheF'],-1,1049800,1049926,39.682539682539684,BSU_09740
2225,gene,['sspB'],-1,1050030,1050234,45.588235294117645,BSU_09750
2226,CDS,['sspB'],-1,1050030,1050234,45.588235294117645,BSU_09750
2228,CDS,['yheE'],-1,1050442,1050661,42.465753424657535,BSU_09760
2227,gene,['yheE'],-1,1050442,1050661,42.465753424657535,BSU_09760
2229,gene,['spaD'],-1,1050810,1052172,44.7870778267254,BSU_09770
2230,CDS,['spaD'],-1,1050810,1052172,44.7870778267254,BSU_09770
2231,gene,['spaC'],-1,1052161,1053253,43.772893772893774,BSU_09780
2232,CDS,['spaC'],-1,1052161,1053253,43.772893772893774,BSU_09780
2233,gene,['yheB'],1,1053519,1054653,44.79717813051146,BSU_09790
2234,CDS,['yheB'],1,1053519,1054653,44.79717813051146,BSU_09790
2236,CDS,['yheA'],1,1054745,1055099,42.65536723163842,BSU_09800
2235,gene,['yheA'],1,1054745,1055099,42.65536723163842,BSU_09800
2237,gene,['yhaZ'],-1,1055142,1056216,39.57169459962756,BSU_09810
2238,CDS,['yhaZ'],-1,1055142,1056216,39.57169459962756,BSU_09810
2239,gene,['yhaX'],1,1056701,1057568,45.674740484429066,BSU_09830
2240,CDS,['yhaX'],1,1056701,1057568,45.674740484429066,BSU_09830
2241,gene,['hemZ'],1,1057679,1059185,44.9535192563081,BSU_09840
2242,CDS,['hemZ'],1,1057679,1059185,44.9535192563081,BSU_09840
2243,gene,['khtU'],-1,1059202,1060420,46.55172413793103,BSU_09850
2244,CDS,['khtU'],-1,1059202,1060420,46.55172413793103,BSU_09850
2246,CDS,['khtT'],-1,1060426,1060924,43.373493975903614,BSU_09860
2245,gene,['khtT'],-1,1060426,1060924,43.373493975903614,BSU_09860
2247,gene,['khtS'],-1,1060987,1061326,48.96755162241888,BSU_09870
2248,CDS,['khtS'],-1,1060987,1061326,48.96755162241888,BSU_09870
2249,gene,['yhaR'],1,1061490,1062258,49.47916666666667,BSU_09880
2250,CDS,['yhaR'],1,1061490,1062258,49.47916666666667,BSU_09880
2251,gene,['yhzD'],-1,1062278,1062464,43.01075268817204,BSU_09889
2252,CDS,['yhzD'],-1,1062278,1062464,43.01075268817204,BSU_09889
2253,gene,['yhaQ'],1,1062590,1063487,44.593088071348944,BSU_09890
2254,CDS,['yhaQ'],1,1062590,1063487,44.593088071348944,BSU_09890
2255,gene,['yhaP'],1,1063479,1064739,45.95238095238095,BSU_09900
2256,CDS,['yhaP'],1,1063479,1064739,45.95238095238095,BSU_09900
2257,gene,['yhaO'],1,1064845,1066072,47.75876120619397,BSU_09910
2258,CDS,['yhaO'],1,1064845,1066072,47.75876120619397,BSU_09910
2259,gene,['sbcE'],1,1066076,1068968,46.57676348547718,BSU_09920
2260,CDS,['sbcE'],1,1066076,1068968,46.57676348547718,BSU_09920
2261,gene,['yhaM'],1,1069041,1069986,44.338624338624335,BSU_09930
2262,CDS,['yhaM'],1,1069041,1069986,44.338624338624335,BSU_09930
2263,gene,['yhaL'],1,1070110,1070323,41.31455399061033,BSU_09940
2264,CDS,['yhaL'],1,1070110,1070323,41.31455399061033,BSU_09940
2265,gene,['prsA'],-1,1070363,1071242,39.93174061433447,BSU_09950
2266,CDS,['prsA'],-1,1070363,1071242,39.93174061433447,BSU_09950
2268,CDS,['sscA'],1,1071401,1071488,43.67816091954023,BSU_09958
2267,gene,['sscA'],1,1071401,1071488,43.67816091954023,BSU_09958
2269,gene,['sscB'],1,1071612,1071699,37.93103448275862,BSU_09959
2270,CDS,['sscB'],1,1071612,1071699,37.93103448275862,BSU_09959
2271,gene,['yhaJ'],-1,1072041,1072560,40.655105973025044,BSU_09965
2272,CDS,['yhaJ'],-1,1072041,1072560,40.655105973025044,BSU_09965
2273,gene,['yhaI'],1,1072767,1073109,40.93567251461988,BSU_09980
2274,CDS,['yhaI'],1,1072767,1073109,40.93567251461988,BSU_09980
2275,gene,['scoC'],-1,1073105,1073717,41.830065359477125,BSU_09990
2276,CDS,['scoC'],-1,1073105,1073717,41.830065359477125,BSU_09990
2277,gene,['yhaH'],-1,1073894,1074251,43.69747899159664,BSU_10000
2278,CDS,['yhaH'],-1,1073894,1074251,43.69747899159664,BSU_10000
2279,gene,['yhzF'],1,1074380,1074572,44.79166666666667,BSU_10009
2280,CDS,['yhzF'],1,1074380,1074572,44.79166666666667,BSU_10009
2281,gene,['trpP'],-1,1074645,1075164,47.398843930635834,BSU_10010
2282,CDS,['trpP'],-1,1074645,1075164,47.398843930635834,BSU_10010
2284,CDS,['serC'],-1,1075288,1076368,45.46296296296296,BSU_10020
2283,gene,['serC'],-1,1075288,1076368,45.46296296296296,BSU_10020
2285,gene,['hinT'],-1,1076514,1076952,41.78082191780822,BSU_10030
2286,CDS,['hinT'],-1,1076514,1076952,41.78082191780822,BSU_10030
2287,gene,['ecsA'],1,1077439,1078183,46.37096774193548,BSU_10040
2288,CDS,['ecsA'],1,1077439,1078183,46.37096774193548,BSU_10040
2289,gene,['ecsB'],1,1078175,1079402,46.291768541157296,BSU_10050
2290,CDS,['ecsB'],1,1078175,1079402,46.291768541157296,BSU_10050
2292,CDS,['ecsC'],1,1079421,1080132,44.0225035161744,BSU_10060
2291,gene,['ecsC'],1,1079421,1080132,44.0225035161744,BSU_10060
2293,gene,['sndC'],-1,1080149,1081340,50.12594458438288,BSU_10070
2294,CDS,['sndC'],-1,1080149,1081340,50.12594458438288,BSU_10070
2295,gene,['yhfA'],-1,1081412,1082804,49.2816091954023,BSU_10080
2296,CDS,['yhfA'],-1,1081412,1082804,49.2816091954023,BSU_10080
2297,gene,['yhgB'],-1,1082869,1083184,43.80952380952381,BSU_10090
2298,CDS,['yhgB'],-1,1082869,1083184,43.80952380952381,BSU_10090
2299,gene,['hmoB'],-1,1083228,1083729,45.309381237524946,BSU_10100
2300,CDS,['hmoB'],-1,1083228,1083729,45.309381237524946,BSU_10100
2302,CDS,['pbpF'],1,1083850,1085995,45.68764568764569,BSU_10110
2301,gene,['pbpF'],1,1083850,1085995,45.68764568764569,BSU_10110
2303,gene,['hemE'],1,1086116,1087178,47.83427495291902,BSU_10120
2304,CDS,['hemE'],1,1086116,1087178,47.83427495291902,BSU_10120
2305,gene,['hemH'],1,1087249,1088182,45.444801714898176,BSU_10130
2306,CDS,['hemH'],1,1087249,1088182,45.444801714898176,BSU_10130
2307,gene,['hemY'],1,1088196,1089609,48.47841472045294,BSU_10140
2308,CDS,['hemY'],1,1088196,1089609,48.47841472045294,BSU_10140
2310,CDS,['yhgD'],1,1089754,1090330,43.92361111111111,BSU_10150
2309,gene,['yhgD'],1,1089754,1090330,43.92361111111111,BSU_10150
2311,gene,['yhgE'],1,1090400,1092728,44.544673539518904,BSU_10160
2312,CDS,['yhgE'],1,1090400,1092728,44.544673539518904,BSU_10160
2313,gene,['fabHB'],-1,1092769,1093747,47.95501022494887,BSU_10170
2314,CDS,['fabHB'],-1,1092769,1093747,47.95501022494887,BSU_10170
2315,gene,['yhfC'],1,1093873,1094650,45.43114543114543,BSU_10180
2316,CDS,['yhfC'],1,1093873,1094650,45.43114543114543,BSU_10180
2317,gene,['yhfE'],1,1095062,1096103,46.589817483189236,BSU_10200
2318,CDS,['yhfE'],1,1095062,1096103,46.589817483189236,BSU_10200
2320,CDS,['yhfF'],1,1096115,1096523,43.38235294117647,BSU_10210
2319,gene,['yhfF'],1,1096115,1096523,43.38235294117647,BSU_10210
2321,gene,['gltT'],-1,1096559,1097849,44.10852713178294,BSU_10220
2322,CDS,['gltT'],-1,1096559,1097849,44.10852713178294,BSU_10220
2323,gene,['yhfH'],-1,1098119,1098260,36.17021276595745,BSU_10230
2324,CDS,['yhfH'],-1,1098119,1098260,36.17021276595745,BSU_10230
2325,gene,['yhfI'],1,1098411,1099146,46.802721088435376,BSU_10240
2326,CDS,['yhfI'],1,1098411,1099146,46.802721088435376,BSU_10240
2327,gene,['lplJ'],1,1099158,1100154,42.168674698795186,BSU_10250
2328,CDS,['lplJ'],1,1099158,1100154,42.168674698795186,BSU_10250
2329,gene,['yhfK'],1,1100218,1100863,49.14728682170543,BSU_10260
2330,CDS,['yhfK'],1,1100218,1100863,49.14728682170543,BSU_10260
2331,gene,['lcfB'],1,1100979,1102521,49.416342412451364,BSU_10270
2332,CDS,['lcfB'],1,1100979,1102521,49.416342412451364,BSU_10270
2333,gene,['yhfM'],-1,1102559,1102955,39.8989898989899,BSU_10280
2334,CDS,['yhfM'],-1,1102559,1102955,39.8989898989899,BSU_10280
2336,CDS,['yhfN'],1,1103103,1104384,44.96487119437939,BSU_10290
2335,gene,['yhfN'],1,1103103,1104384,44.96487119437939,BSU_10290
2338,CDS,['aprE'],-1,1104422,1105568,46.42233856893543,BSU_10300
2337,gene,['aprE'],-1,1104422,1105568,46.42233856893543,BSU_10300
2339,gene,['yhfO'],1,1106002,1106452,45.33333333333333,BSU_10310
2340,CDS,['yhfO'],1,1106002,1106452,45.33333333333333,BSU_10310
2341,gene,['yhfP'],1,1106523,1107516,50.35246727089627,BSU_10320
2342,CDS,['yhfP'],1,1106523,1107516,50.35246727089627,BSU_10320
2343,gene,['yhfQ'],1,1107732,1108704,45.267489711934154,BSU_10330
2344,CDS,['yhfQ'],1,1107732,1108704,45.267489711934154,BSU_10330
2345,gene,['phoE'],-1,1108735,1109317,47.250859106529205,BSU_10340
2346,CDS,['phoE'],-1,1108735,1109317,47.250859106529205,BSU_10340
2347,gene,['yhfS'],-1,1109387,1110482,52.694063926940636,BSU_10350
2348,CDS,['yhfS'],-1,1109387,1110482,52.694063926940636,BSU_10350
2349,gene,['yhfT'],-1,1110478,1111918,49.09722222222222,BSU_10360
2350,CDS,['yhfT'],-1,1110478,1111918,49.09722222222222,BSU_10360
2351,gene,['bioY'],-1,1111924,1112485,47.41532976827095,BSU_10370
2352,CDS,['bioY'],-1,1111924,1112485,47.41532976827095,BSU_10370
2354,CDS,['hemAT'],-1,1112619,1113918,41.18552732871439,BSU_10380
2353,gene,['hemAT'],-1,1112619,1113918,41.18552732871439,BSU_10380
2355,gene,['yhfW'],-1,1114056,1115586,45.68627450980392,BSU_10390
2356,CDS,['yhfW'],-1,1114056,1115586,45.68627450980392,BSU_10390
2357,gene,['yhxC'],1,1115697,1116555,48.01864801864802,BSU_10400
2358,CDS,['yhxC'],1,1115697,1116555,48.01864801864802,BSU_10400
2359,gene,['yhzC'],-1,1116582,1116816,41.02564102564102,BSU_10410
2360,CDS,['yhzC'],-1,1116582,1116816,41.02564102564102,BSU_10410
2362,CDS,['comK'],1,1117108,1117687,44.04145077720207,BSU_10420
2361,gene,['comK'],1,1117108,1117687,44.04145077720207,BSU_10420
2363,gene,['yhxD'],-1,1117733,1118633,48.77777777777778,BSU_10430
2364,CDS,['yhxD'],-1,1117733,1118633,48.77777777777778,BSU_10430
2365,gene,['yhjA'],1,1118849,1119119,45.925925925925924,BSU_10440
2366,CDS,['yhjA'],1,1118849,1119119,45.925925925925924,BSU_10440
2367,gene,['yhjB'],-1,1119161,1120631,49.795918367346935,BSU_10450
2368,CDS,['yhjB'],-1,1119161,1120631,49.795918367346935,BSU_10450
2369,gene,['yhjC'],-1,1120627,1120828,44.776119402985074,BSU_10460
2370,CDS,['yhjC'],-1,1120627,1120828,44.776119402985074,BSU_10460
2372,CDS,['yhjD'],-1,1121035,1121398,40.22038567493113,BSU_10470
2371,gene,['yhjD'],-1,1121035,1121398,40.22038567493113,BSU_10470
2373,gene,['yhjE'],1,1121549,1122173,47.27564102564102,BSU_10480
2374,CDS,['yhjE'],1,1121549,1122173,47.27564102564102,BSU_10480
2375,gene,['sipV'],1,1122174,1122681,41.42011834319527,BSU_10490
2376,CDS,['sipV'],1,1122174,1122681,41.42011834319527,BSU_10490
2377,gene,['yhjG'],1,1122861,1124361,53.333333333333336,BSU_10500
2378,CDS,['yhjG'],1,1122861,1124361,53.333333333333336,BSU_10500
2380,CDS,['yhjH'],1,1124437,1124965,42.803030303030305,BSU_10510
2379,gene,['yhjH'],1,1124437,1124965,42.803030303030305,BSU_10510
2381,gene,['glcP'],-1,1125122,1126328,33.582089552238806,BSU_10520
2382,CDS,['glcP'],-1,1125122,1126328,33.582089552238806,BSU_10520
2383,gene,['ntdC'],-1,1126399,1127452,37.2269705603039,BSU_10530
2384,CDS,['ntdC'],-1,1126399,1127452,37.2269705603039,BSU_10530
2385,gene,['ntdB'],-1,1127465,1128314,35.100117785630154,BSU_10540
2386,CDS,['ntdB'],-1,1127465,1128314,35.100117785630154,BSU_10540
2387,gene,['ntdA'],-1,1128285,1129611,34.31372549019608,BSU_10550
2388,CDS,['ntdA'],-1,1128285,1129611,34.31372549019608,BSU_10550
2390,CDS,['ntdR'],1,1129714,1130704,35.55555555555556,BSU_10560
2389,gene,['ntdR'],1,1129714,1130704,35.55555555555556,BSU_10560
